Date,Week,Advertiser,Channel,Channel / Tactic,Country,Currency,Website,Tactic,Brand,Booked Impressions,Clicks,Commissions (Local),Commissions (USD),Impressions,Media Cost (Local),Media Cost (USD),Net Items,New Users,Orders,Orders/Click,Quantity,Revenue (Local),Revenue (USD),Sales (Local),Sales (USD),Sessions,Transactions,Video Completions,Video Plays
2017-08-12,2017-08-06,Brand A Brand US,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand A,,15302.0,,,61006.0,1235.43,1235.43,,8361.0,,,,15734.88,15734.88,,,17095.0,227.0,,
2017-08-12,2017-08-06,Brand A Nonbrand CA,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand A,,483.0,,,50711.0,219.23,162.39,,282.0,,,,0.0,0.0,,,401.0,0.0,,
2017-08-12,2017-08-06,Brand A Nonbrand US,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand A,,243.0,,,8333.0,415.61,415.61,,43.0,,,,136.96,136.96,,,356.0,2.0,,
2017-08-12,2017-08-06,Brand A Shopping CA,Paid Search,Paid Search - PLA,CA,CAD,Adwords,PLA,Brand A,,1857.0,,,152546.0,2369.1,1754.89,,823.0,,,,1249.68,925.69,,,1770.0,18.0,,
2017-08-12,2017-08-06,Brand A Shopping US,Paid Search,Paid Search - PLA,US,USD,Adwords,PLA,Brand A,,8824.0,,,907458.0,3928.54,3928.54,,4866.0,,,,6742.09,6742.09,,,9201.0,120.0,,
2017-08-12,2017-08-06,Brand B - CA EN,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand B,,,,,,,,,490.0,,,,996.24,737.96,,,1622.0,17.0,,
2017-08-12,2017-08-06,Brand B CA,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand B,,3887.0,,,21172.0,384.61,284.9,,1637.0,,,,4590.46,3400.34,,,4682.0,86.0,,
2017-08-12,2017-08-06,Brand B CA,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand B,,42.0,,,6003.0,30.14,22.33,,19.0,,,,0.0,0.0,,,38.0,0.0,,
2017-08-12,2017-08-06,Brand B US,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand B,,1283.0,,,18058.0,69.32,69.32,,745.0,,,,1570.35,1570.35,,,1673.0,40.0,,
2017-08-12,2017-08-06,Brand B US,Paid Search,Paid Search - PLA,US,USD,Adwords,PLA,Brand B,,413.0,,,42544.0,91.69,91.69,,290.0,,,,334.88,334.88,,,478.0,12.0,,
2017-08-12,2017-08-06,Brand B US,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand B,,20.0,,,128.0,2.89,2.89,,9.0,,,,0.0,0.0,,,22.0,0.0,,
2017-08-12,2017-08-06,Brand B - CA,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand B,,116.0,,,262.0,7.8,5.78,,,,,,,0.0,,,,,,
2017-08-12,2017-08-06,Brand B - CA - FR,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand B,,22.0,,,4246.0,0.0,0.0,,10.0,,,,0.0,0.0,,,14.0,0.0,,
2017-08-12,2017-08-06,Brand B - CA - US,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand B,,245.0,,,34039.0,79.11,58.6,,10.0,,,,219.93,162.91,,,310.0,4.0,,
2017-08-12,2017-08-06,Brand B - CA - US,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand B,,,,,,,0.0,,63.0,,,,102.96,76.27,,,130.0,2.0,,
2017-08-12,2017-08-06,Brand B - CA - US,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand B,,20.0,,,5092.0,0.0,0.0,,9.0,,,,0.0,0.0,,,42.0,0.0,,
2017-08-12,2017-08-06,Brand B - CA - US,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand B,,1761.0,,,63941.0,1163.78,862.06,,0.0,,,,0.0,0.0,,,22.0,0.0,,
2017-08-12,2017-08-06,Brand B - US,Display,Display - Remarketing,US,USD,Criteo,Remarketing,Brand B,,248.0,,,31998.0,110.8,110.8,,2.0,,,,288.39,288.39,,,234.0,3.0,,
2017-08-12,2017-08-06,Brand B - US,Paid Search,Brand - Paid Search,US,USD,Bing,Brand,Brand B,,131.0,,,291.0,76.82,76.82,,78.0,,,,120.94,120.94,,,121.0,3.0,,
2017-08-12,2017-08-06,Brand B - US,Social,Social - Equity,US,USD,Facebook,Equity,Brand B,,35.0,,,5754.0,0.0,0.0,,20.0,,,,0.0,0.0,,,34.0,0.0,,
2017-08-12,2017-08-06,Brand B - US,Social,Social - Remarketing,US,USD,Facebook,Remarketing,Brand B,,1265.0,,,44282.0,793.26,793.26,,318.0,,,,486.79,486.79,,,1260.0,15.0,,
2017-08-12,2017-08-06,Brand A - Other,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand A,,0.0,,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,,,1.0,0.0,,
2017-08-12,2017-08-06,Brand A - Other,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand B,,0.0,,,0.0,0.0,0.0,,0.0,,,,73.98,54.8,,,1.0,1.0,,
2017-08-12,2017-08-06,Brand A - Other,Paid Search,Paid Search - Brand,UK,GBP,Adwords,Brand,Brand A,,1984.0,,,114727.0,786.94,1148.93,,1034.0,,,,2088.79,3049.63,,,1993.0,46.0,,
2017-08-12,2017-08-06,Brand A - Other,Paid Search,Paid Search - Dynamic search ads,CA,CAD,Adwords,Dynamic search ads,Brand A,,0.0,,,0.0,0.0,0.0,,6.0,,,,0.0,0.0,,,7.0,0.0,,
2017-08-12,2017-08-06,Brand A - Other,Paid Search,Paid Search - Dynamic search ads,UK,GBP,Adwords,Dynamic search ads,Brand A,,0.0,,,0.0,0.0,0.0,,48.0,,,,0.0,0.0,,,62.0,0.0,,
2017-08-12,2017-08-06,Brand A - Other,Paid Search,Paid Search - Dynamic search ads,US,USD,Adwords,Dynamic search ads,Brand A,,0.0,,,0.0,0.0,0.0,,95.0,,,,0.0,0.0,,,117.0,0.0,,
2017-08-12,2017-08-06,Brand A - Other,Paid Search,Paid Search - Other,US,USD,Adwords,Other,Brand A,,0.0,,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,,,2.0,0.0,,
2017-08-12,2017-08-06,Brand A - Other,Paid Search,Paid Search - Unbranded,UK,GBP,Adwords,Unbranded,Brand A,,4447.0,,,204908.0,1225.09,1788.63,,2501.0,,,,2952.48,4310.62,,,4538.0,59.0,,
2017-08-12,2017-08-06,Brand A - Other,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand A,,0.0,,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,,,2.0,0.0,,
2017-08-13,2017-08-13,Brand A - CA - EN,Affiliates,Affiliates - Affiliates,CA,CAD,LinkShare,Affiliates,Brand A,,869.0,257.22,190.54,786.0,257.22,190.54,67.0,0.0,32.0,116.75,67.0,0.0,0.0,2177.69,1613.1,5.0,0.0,,
2017-08-13,2017-08-13,Brand A - CA - EN,Display,Display - Equity,CA,CAD,Exponential,Equity,Brand A,45351.06,694.0,,,190839.0,885.18,655.69,,245.0,,,,0.0,0.0,,,306.0,0.0,14806.0,19258.0
2017-08-13,2017-08-13,Brand A - CA - EN,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand A,50416.7,540.0,,,190637.0,1105.88,819.17,,132.0,,,,0.0,0.0,,,165.0,0.0,27452.0,33165.0
2017-08-13,2017-08-13,Brand A - CA - EN,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand A,,1781.0,,,281602.0,1137.46,842.56,,62.0,,,,1209.76,896.12,,,1721.0,20.0,,
2017-08-13,2017-08-13,Brand A - CA - EN,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand A,,175.0,,,511.0,12.5,9.26,,100.0,,,,299.65,221.96,,,195.0,5.0,,
2017-08-13,2017-08-13,Brand A - CA - EN,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand A,,710.0,,,73625.0,217.89,161.4,,298.0,,,,0.0,0.0,,,422.0,0.0,,
2017-08-13,2017-08-13,Brand A - CA - EN,Social,Social - Equity,CA,CAD,Instagram,Equity,Brand A,,6.0,,,1237.0,0.0,0.0,,,,,,,0.0,,,,,,
2017-08-13,2017-08-13,Brand A - CA - EN,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand A,,2415.0,,,87311.0,1825.17,1351.98,,738.0,,,,746.89,553.25,,,2364.0,11.0,,
2017-08-13,2017-08-13,Brand A - CA - FR,Display,Display - Equity,CA,CAD,Exponential,Equity,Brand A,23481.32,82.0,,,61922.0,276.03,204.46,,32.0,,,,0.0,0.0,,,36.0,0.0,4817.0,6373.0
2017-08-13,2017-08-13,Brand A - CA - FR,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand A,27251.3,173.0,,,63459.0,347.46,257.38,,51.0,,,,0.0,0.0,,,60.0,0.0,7015.0,9155.0
2017-08-13,2017-08-13,Brand A - CA - FR,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand A,,412.0,,,29309.0,148.92,110.31,,195.0,,,,0.0,0.0,,,299.0,0.0,,
2017-08-13,2017-08-13,Brand A - CA - FR,Social,Social - Equity,CA,CAD,Instagram,Equity,Brand A,,4.0,,,1273.0,0.0,0.0,,,,,,,0.0,,,,,,
2017-08-13,2017-08-13,Brand A - UK,Affiliates,Affiliates - Affiliates,UK,GBP,LinkShare,Affiliates,Brand A,,157.0,40.69,59.41,780.0,40.69,59.41,8.0,0.0,5.0,62.5,8.0,0.0,0.0,383.69,560.19,2.0,0.0,,
2017-08-13,2017-08-13,Brand A - UK,Display,Display - Equity,UK,GBP,Exponential,Equity,Brand A,3375.68,0.0,,,5.0,0.02,0.02,,,,,,,0.0,,,,,0.0,0.0
2017-08-13,2017-08-13,Brand A - UK,Display,Display - Equity,UK,GBP,QuantCast,Equity,Brand A,71207.31,141.0,,,73816.0,173.47,253.26,,38.0,,,,0.0,0.0,,,46.0,0.0,0.0,0.0
2017-08-13,2017-08-13,Brand A - UK,Display,Display - Remarketing,UK,GBP,Criteo,Remarketing,Brand A,,707.0,,,96983.0,191.69,279.87,,15.0,,,,297.82,434.82,,,742.0,8.0,,
2017-08-13,2017-08-13,Brand A - UK,Paid Search,Brand - Paid Search,UK,GBP,Bing,Brand,Brand A,,153.0,,,642.0,50.4,73.58,,81.0,,,,111.96,163.46,,,150.0,2.0,,
2017-08-13,2017-08-13,Brand A - UK,Social,Social - Equity,UK,GBP,Facebook,Equity,Brand A,,695.0,,,82584.0,132.28,193.13,,231.0,,,,0.0,0.0,,,334.0,0.0,,
2017-08-13,2017-08-13,Brand A - UK,Social,Social - Equity,UK,GBP,Instagram,Equity,Brand A,,3.0,,,809.0,0.0,0.0,,,,,,,0.0,,,,,,
2017-08-13,2017-08-13,Brand A - UK,Social,Social - Remarketing,UK,GBP,Facebook,Remarketing,Brand A,,1164.0,,,44162.0,354.9,518.16,,323.0,,,,592.74,865.4,,,1117.0,14.0,,
2017-08-13,2017-08-13,Brand A - US,Affiliates,Affiliates - Affiliates,CA,CAD,LinkShare,Affiliates,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,2.0,0.0,,
2017-08-13,2017-08-13,Brand A - US,Affiliates,Affiliates - Affiliates,US,USD,LinkShare,Affiliates,Brand A,,5251.0,2641.95,2641.95,1701.0,2641.95,2641.95,573.0,0.0,314.0,512.13,573.0,0.0,0.0,20583.76,20583.76,44.0,0.0,,
2017-08-13,2017-08-13,Brand A - US,Display,Display - Equity,US,USD,Buzzfeed,Equity,Brand A,0.0,85.0,,,0.0,0.0,0.0,,19.0,,,,0.0,0.0,,,22.0,0.0,0.0,0.0
2017-08-13,2017-08-13,Brand A - US,Display,Display - Equity,US,USD,Exponential,Equity,Brand A,71245.68,1468.0,,,312493.0,1221.86,1221.86,,295.0,,,,80.0,80.0,,,363.0,1.0,12425.0,14829.0
2017-08-13,2017-08-13,Brand A - US,Display,Display - Equity,US,USD,GQ,Equity,Brand A,0.0,83.0,,,45611.0,0.0,0.0,,38.0,,,,0.0,0.0,,,42.0,0.0,0.0,0.0
2017-08-13,2017-08-13,Brand A - US,Display,Display - Equity,US,USD,QuantCast,Equity,Brand A,92790.76,1139.0,,,315030.0,1626.2,1626.2,,356.0,,,,0.0,0.0,,,413.0,0.0,31064.0,38884.0
2017-08-13,2017-08-13,Brand A - US,Display,Display - Equity,US,USD,Refinery29.com,Equity,Brand A,0.0,99.0,,,89407.0,0.0,0.0,,49.0,,,,0.0,0.0,,,57.0,0.0,0.0,0.0
2017-08-13,2017-08-13,Brand A - US,Display,Display - Equity,US,USD,Who What Wear,Equity,Brand A,0.0,41.0,,,46929.0,0.0,0.0,,26.0,,,,0.0,0.0,,,29.0,0.0,0.0,0.0
2017-08-13,2017-08-13,Brand A - US,Display,Display - Remarketing,US,USD,Criteo,Remarketing,Brand A,,3591.0,,,509068.0,2319.08,2319.08,,92.0,,,,2126.29,2126.29,,,3760.0,39.0,,
2017-08-13,2017-08-13,Brand A - US,Paid Search,Brand - Paid Search,US,USD,Bing,Brand,Brand A,,674.0,,,2813.0,166.08,166.08,,367.0,,,,1101.45,1101.45,,,665.0,17.0,,
2017-08-13,2017-08-13,Brand A - US,Paid Search,Brand - Paid Search,US,USD,Yahoo,Brand,Brand A,,393.0,,,3303.0,86.65,86.65,,235.0,,,,1394.46,1394.46,,,423.0,11.0,,
2017-08-13,2017-08-13,Brand A - US,Paid Search,PLA - Paid Search,US,USD,Bing,PLA,Brand A,,,,,,,0.0,,1.0,,,,0.0,0.0,,,2.0,0.0,,
2017-08-13,2017-08-13,Brand A - US,Social,Social - Equity,US,USD,Facebook,Equity,Brand A,,2941.0,,,258314.0,871.73,871.73,,1374.0,,,,0.0,0.0,,,2009.0,0.0,,
2017-08-13,2017-08-13,Brand A - US,Social,Social - Equity,US,USD,Instagram,Equity,Brand A,,24.0,,,4962.0,0.0,0.0,,,,,,,0.0,,,,,,
2017-08-13,2017-08-13,Brand A - US,Social,Social - Equity,US,USD,Instagram,Equity,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,2.0,0.0,,
2017-08-13,2017-08-13,Brand A - US,Social,Social - Remarketing,US,USD,Facebook,Remarketing,Brand A,,9785.0,,,308256.0,5181.58,5181.58,,2859.0,,,,2834.54,2834.54,,,9860.0,53.0,,
2017-08-13,2017-08-13,Brand A Brand CA,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand A,,7010.0,,,19936.0,425.48,315.17,,3333.0,,,,6009.87,4451.76,,,7924.0,83.0,,
2017-08-13,2017-08-13,Brand A Brand US,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand A,,16047.0,,,66122.0,1264.17,1264.17,,8977.0,,,,16153.44,16153.44,,,18135.0,233.0,,
2017-08-13,2017-08-13,Brand A GSP CA,Paid Search,Paid Search - GSP,CA,CAD,Adwords,GSP,Brand A,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,2.0,0.0,,
2017-08-13,2017-08-13,Brand A GSP US,Paid Search,Paid Search - GSP,US,USD,Adwords,GSP,Brand A,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-08-13,2017-08-13,Brand A Nonbrand CA,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand A,,491.0,,,52613.0,208.62,154.53,,285.0,,,,462.89,342.88,,,416.0,3.0,,
2017-08-13,2017-08-13,Brand A Nonbrand US,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand A,,422.0,,,26608.0,506.64,506.64,,119.0,,,,182.98,182.98,,,513.0,3.0,,
2017-08-13,2017-08-13,Brand A Shopping CA,Paid Search,Paid Search - PLA,CA,CAD,Adwords,PLA,Brand A,,1840.0,,,153774.0,2437.92,1805.87,,831.0,,,,893.91,662.16,,,1847.0,17.0,,
2017-08-13,2017-08-13,Brand A Shopping US,Paid Search,Paid Search - PLA,US,USD,Adwords,PLA,Brand A,,9269.0,,,954040.0,4109.83,4109.83,,5037.0,,,,8509.5,8509.5,,,9656.0,135.0,,
2017-08-13,2017-08-13,Brand B - CA EN,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand B,,,,,,,,,495.0,,,,730.27,540.94,,,1689.0,16.0,,
2017-08-13,2017-08-13,Brand B CA,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand B,,4137.0,,,20573.0,399.16,295.67,,1794.0,,,,3843.11,2846.75,,,5021.0,73.0,,
2017-08-13,2017-08-13,Brand B CA,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand B,,52.0,,,6494.0,31.85,23.59,,20.0,,,,0.0,0.0,,,49.0,0.0,,
2017-08-13,2017-08-13,Brand B US,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand B,,1420.0,,,20826.0,78.68,78.68,,807.0,,,,1762.18,1762.18,,,1865.0,40.0,,
2017-08-13,2017-08-13,Brand B US,Paid Search,Paid Search - PLA,US,USD,Adwords,PLA,Brand B,,456.0,,,46935.0,103.82,103.82,,293.0,,,,483.32,483.32,,,474.0,15.0,,
2017-08-13,2017-08-13,Brand B US,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand B,,20.0,,,110.0,2.29,2.29,,10.0,,,,0.0,0.0,,,21.0,0.0,,
2017-08-13,2017-08-13,Brand B - CA,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand B,,118.0,,,262.0,7.69,5.7,,,,,,,0.0,,,,,,
2017-08-13,2017-08-13,Brand B - CA - FR,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand B,,45.0,,,7979.0,0.0,0.0,,27.0,,,,0.0,0.0,,,29.0,0.0,,
2017-08-13,2017-08-13,Brand B - CA - US,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand B,,264.0,,,33595.0,85.79,63.55,,1.0,,,,75.98,56.28,,,349.0,2.0,,
2017-08-13,2017-08-13,Brand B - CA - US,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand B,,,,,,,0.0,,55.0,,,,53.98,39.99,,,136.0,1.0,,
2017-08-13,2017-08-13,Brand B - CA - US,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand B,,32.0,,,6703.0,0.0,0.0,,20.0,,,,53.38,39.54,,,50.0,2.0,,
2017-08-13,2017-08-13,Brand B - CA - US,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand B,,1738.0,,,63551.0,1099.56,814.49,,0.0,,,,0.0,0.0,,,17.0,0.0,,
2017-08-13,2017-08-13,Brand B - US,Display,Display - Remarketing,US,USD,Criteo,Remarketing,Brand B,,207.0,,,28495.0,92.35,92.35,,3.0,,,,124.96,124.96,,,251.0,4.0,,
2017-08-13,2017-08-13,Brand B - US,Paid Search,Brand - Paid Search,US,USD,Bing,Brand,Brand B,,95.0,,,198.0,55.64,55.64,,53.0,,,,206.42,206.42,,,104.0,5.0,,
2017-08-13,2017-08-13,Brand B - US,Social,Social - Equity,US,USD,Facebook,Equity,Brand B,,71.0,,,11589.0,0.0,0.0,,47.0,,,,0.0,0.0,,,72.0,0.0,,
2017-08-13,2017-08-13,Brand B - US,Social,Social - Equity,US,USD,Instagram,Equity,Brand B,,,,,,,,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-08-13,2017-08-13,Brand B - US,Social,Social - Remarketing,US,USD,Facebook,Remarketing,Brand B,,1214.0,,,43412.0,726.87,726.87,,299.0,,,,616.24,616.24,,,1207.0,14.0,,
2017-08-13,2017-08-13,Brand A - Other,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand A,,0.0,,,0.0,0.0,0.0,,2.0,,,,0.0,0.0,,,2.0,0.0,,
2017-08-13,2017-08-13,Brand A - Other,Paid Search,Paid Search - Brand,UK,GBP,Adwords,Brand,Brand A,,1974.0,,,106331.0,702.07,1025.02,,1072.0,,,,1586.47,2316.25,,,2029.0,33.0,,
2017-08-13,2017-08-13,Brand A - Other,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand A,,0.0,,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,,,3.0,0.0,,
2017-08-13,2017-08-13,Brand A - Other,Paid Search,Paid Search - Dynamic search ads,CA,CAD,Adwords,Dynamic search ads,Brand A,,0.0,,,0.0,0.0,0.0,,5.0,,,,0.0,0.0,,,5.0,0.0,,
2017-08-13,2017-08-13,Brand A - Other,Paid Search,Paid Search - Dynamic search ads,UK,GBP,Adwords,Dynamic search ads,Brand A,,0.0,,,0.0,0.0,0.0,,67.0,,,,0.0,0.0,,,102.0,0.0,,
2017-08-13,2017-08-13,Brand A - Other,Paid Search,Paid Search - Dynamic search ads,US,USD,Adwords,Dynamic search ads,Brand A,,0.0,,,0.0,0.0,0.0,,121.0,,,,89.46,89.46,,,155.0,1.0,,
2017-08-13,2017-08-13,Brand A - Other,Paid Search,Paid Search - Other,CA,CAD,Adwords,Other,Brand A,,0.0,,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,,,1.0,0.0,,
2017-08-13,2017-08-13,Brand A - Other,Paid Search,Paid Search - Other,US,USD,Adwords,Other,Brand A,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-08-13,2017-08-13,Brand A - Other,Paid Search,Paid Search - Other,US,USD,Adwords,Other,Brand B,,0.0,,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,,,1.0,0.0,,
2017-08-13,2017-08-13,Brand A - Other,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand A,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-08-13,2017-08-13,Brand A - Other,Paid Search,Paid Search - Unbranded,UK,GBP,Adwords,Unbranded,Brand A,,5012.0,,,229079.0,1308.15,1909.9,,2822.0,,,,3436.33,5017.04,,,5166.0,71.0,,
2017-08-13,2017-08-13,Brand A - Other,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand A,,0.0,,,0.0,0.0,0.0,,2.0,,,,0.0,0.0,,,3.0,0.0,,
2017-08-14,2017-08-13,Brand A - CA - EN,Affiliates,Affiliates - Affiliates,CA,CAD,LinkShare,Affiliates,Brand A,,1133.0,466.59,345.63,662.0,466.59,345.63,89.0,0.0,44.0,70.25,89.0,0.0,0.0,3934.64,2914.55,3.0,0.0,,
2017-08-14,2017-08-13,Brand A - CA - EN,Display,Display - Equity,CA,CAD,Exponential,Equity,Brand A,45351.06,722.0,,,196931.0,911.5,675.19,,238.0,,,,0.0,0.0,,,381.0,0.0,15793.0,19779.0
2017-08-14,2017-08-13,Brand A - CA - EN,Display,Display - Equity,CA,CAD,Google - YouTube,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-08-14,2017-08-13,Brand A - CA - EN,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand A,50416.7,482.0,,,200001.0,1167.37,864.72,,125.0,,,,0.0,0.0,,,168.0,0.0,28750.0,35482.0
2017-08-14,2017-08-13,Brand A - CA - EN,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand A,,2111.0,,,389207.0,1391.02,1030.39,,59.0,,,,1060.37,785.46,,,2023.0,17.0,,
2017-08-14,2017-08-13,Brand A - CA - EN,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand A,,277.0,,,827.0,20.99,15.55,,143.0,,,,102.99,76.29,,,279.0,2.0,,
2017-08-14,2017-08-13,Brand A - CA - EN,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand A,,691.0,,,72930.0,236.66,175.3,,262.0,,,,20.48,15.17,,,413.0,1.0,,
2017-08-14,2017-08-13,Brand A - CA - EN,Social,Social - Equity,CA,CAD,Instagram,Equity,Brand A,,5.0,,,1362.0,0.0,0.0,,,,,,,0.0,,,,,,
2017-08-14,2017-08-13,Brand A - CA - EN,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand A,,1212.0,,,41397.0,554.86,411.01,,336.0,,,,653.21,483.86,,,1356.0,10.0,,
2017-08-14,2017-08-13,Brand A - CA - FR,Display,Display - Equity,CA,CAD,Exponential,Equity,Brand A,23481.32,90.0,,,67014.0,310.79,230.22,,40.0,,,,0.0,0.0,,,45.0,0.0,5466.0,6903.0
2017-08-14,2017-08-13,Brand A - CA - FR,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand A,27251.3,160.0,,,63813.0,354.87,262.87,,43.0,,,,0.0,0.0,,,56.0,0.0,7671.0,9709.0
2017-08-14,2017-08-13,Brand A - CA - FR,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand A,,,,,,0.0,,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-08-14,2017-08-13,Brand A - CA - FR,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand A,,439.0,,,30957.0,158.63,117.5,,203.0,,,,0.0,0.0,,,313.0,0.0,,
2017-08-14,2017-08-13,Brand A - CA - FR,Social,Social - Equity,CA,CAD,Instagram,Equity,Brand A,,5.0,,,1414.0,0.0,0.0,,,,,,,0.0,,,,,,
2017-08-14,2017-08-13,Brand A - UK,Affiliates,Affiliates - Affiliates,UK,GBP,LinkShare,Affiliates,Brand A,,143.0,76.47,111.64,662.0,76.47,111.64,27.0,,14.0,88.72,27.0,,0.0,852.49,1244.64,,,,
2017-08-14,2017-08-13,Brand A - UK,Display,Display - Equity,UK,GBP,Exponential,Equity,Brand A,3375.68,0.0,,,4.0,0.01,0.01,,0.0,,,,0.0,0.0,,,2.0,0.0,0.0,0.0
2017-08-14,2017-08-13,Brand A - UK,Display,Display - Equity,UK,GBP,QuantCast,Equity,Brand A,71207.31,152.0,,,73912.0,173.69,253.59,,36.0,,,,0.0,0.0,,,39.0,0.0,0.0,0.0
2017-08-14,2017-08-13,Brand A - UK,Display,Display - Remarketing,UK,GBP,Criteo,Remarketing,Brand A,,854.0,,,125853.0,233.32,340.64,,24.0,,,,638.51,932.22,,,899.0,11.0,,
2017-08-14,2017-08-13,Brand A - UK,Paid Search,Brand - Paid Search,UK,GBP,Bing,Brand,Brand A,,222.0,,,756.0,97.53,142.4,,126.0,,,,312.92,456.86,,,209.0,5.0,,
2017-08-14,2017-08-13,Brand A - UK,Social,Social - Equity,UK,GBP,Facebook,Equity,Brand A,,653.0,,,75305.0,133.56,195.0,,257.0,,,,0.0,0.0,,,366.0,0.0,,
2017-08-14,2017-08-13,Brand A - UK,Social,Social - Equity,UK,GBP,Instagram,Equity,Brand A,,9.0,,,2217.0,0.0,0.0,,,,,,,0.0,,,,,,
2017-08-14,2017-08-13,Brand A - UK,Social,Social - Remarketing,UK,GBP,Facebook,Remarketing,Brand A,,621.0,,,25574.0,172.0,251.12,,172.0,,,,288.86,421.74,,,609.0,7.0,,
2017-08-14,2017-08-13,Brand A - US,Affiliates,Affiliates - Affiliates,CA,CAD,LinkShare,Affiliates,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-08-14,2017-08-13,Brand A - US,Affiliates,Affiliates - Affiliates,US,USD,LinkShare,Affiliates,Brand A,,8093.0,3879.22,3879.22,1685.0,3879.22,3879.22,847.0,0.0,494.0,412.82,847.0,0.0,0.0,28646.62,28646.62,46.0,0.0,,
2017-08-14,2017-08-13,Brand A - US,Display,Display - Equity,US,USD,Buzzfeed,Equity,Brand A,0.0,56.0,,,0.0,0.0,0.0,,17.0,,,,0.0,0.0,,,11.0,0.0,0.0,0.0
